"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","b_lob","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_ball","b_called_strike","b_game","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","b_total_ball","b_total_strike","b_total_swinging_strike","xba","xslg","woba","xwoba","xobp","xiso","avg_swing_speed","fast_swing_rate","blasts_contact","blasts_swing","squared_up_contact","squared_up_swing","avg_swing_length","swords","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Pinder, Chad","640461","2022","30","361","379","85","55","18","0","12","118","14",31.1,3.7,".235",".385",".263","0.648","0.150",".313","42","144","139","0","2","453","195","111","10","0","0","1","2","2","0","0","482","955","230",".235",".380",".281",".280",".263",".145",,,,,,,,,"87.5","9.7",33.3,"16",6.5,40.7,"100.06829876","94.061727355",34.5,52.9
"Morel, Christopher","666624","2022","23","379","425","89","50","19","4","16","137","38",32.2,8.9,".235",".433",".308","0.741","0.198",".320","47","159","164","7","10","548","234","113","6","3","0","3","2","7","3","0","589","1059","291",".229",".431",".322",".321",".304",".202",,,,,,,,,"89.6","9.1",30,"33",13.4,40.3,"101.819951356","95.086096314",38.5,50.1
"Rivera, Emmanuel","656896","2022","26","330","359","77","46","16","3","12","83","23",23.1,6.4,".233",".409",".292","0.701","0.176",".275","40","144","135","2","1","418","204","102","8","5","0","0","1","1","0","0","457","867","145",".238",".410",".306",".310",".296",".173",,,,,,,,,"90.4","9.8",32.3,"23",9.3,38.3,"99.960196371","94.242469274",25.8,50.1
"McCarthy, Jake","664983","2022","24","321","354","91","64","16","3","8","76","23",21.5,6.5,".283",".427",".342","0.769","0.144",".349","43","115","137","3","23","396","162","99","3","6","0","3","1","19","4","0","430","833","165",".249",".357",".337",".298",".310",".108",,,,,,,,,"87.4","8",32.5,"12",4.8,33.7,"98.235931513","93.298753151",28,53.1
"García, Avisaíl","541645","2022","31","357","380","80","63","9","0","8","109","17",28.7,4.5,".224",".317",".266","0.583","0.093",".298","35","161","113","0","4","397","119","98","12","4","0","0","2","4","0","0","442","925","266",".230",".366",".258",".281",".273",".136",,,,,,,,,"88.7","2.8",27.6,"16",6.4,44.8,"101.460367339","95.003346734",36.7,59
"Ortega, Rafael","542364","2022","31","316","371","76","54","14","1","7","74","44",19.9,11.9,".241",".358",".331","0.689","0.117",".285","35","140","113","7","12","544","246","118","10","2","2","1","7","9","2","1","582","935","118",".241",".346",".305",".307",".334",".104",,,,,,,,,"87.2","17.1",37.6,"12",4.8,33.7,"97.447746423","92.750083049",19.6,45.4
"Kelly, Carson","608348","2022","27","317","354","67","42","18","0","7","71","29",20.1,8.2,".211",".334",".282","0.616","0.123",".247","35","159","106","0","2","482","285","104","10","4","0","0","4","2","0","0","517","906","109",".225",".345",".275",".288",".298",".120",,,,,,,,,"87.7","14.7",33.2,"13",5.2,36.8,"98.3885","93.265690161",21.1,43.6
"Arraez, Luis","650333","2022","25","547","603","173","133","31","1","8","43","50",7.1,8.3,".316",".420",".375","0.795","0.104",".331","49","160","230","4","4","871","451","144","6","3","2","0","3","3","1","0","928","1485","56",".288",".408",".350",".333",".350",".121",,,,,,,,,"88.9","12.9",38.7,"18",3.6,30.2,"96.195004348","92.276757036",7.1,42.9
"Kwan, Steven","680757","2022","24","563","638","168","130","25","7","6","60","62",9.4,9.7,".298",".400",".373","0.773","0.102",".323","52","217","225","5","19","922","648","147","9","7","2","2","4","18","1","0","989","1654","78",".268",".341",".341",".312",".348",".073",,,,,,,,,"85.1","11.8",34.6,"7",1.4,20.8,"94.219058287","91.134248486",9,38.1
"McCormick, Chas","676801","2022","27","359","407","88","60","12","2","14","106","46",26,11.3,".245",".407",".332","0.739","0.162",".308","44","129","146","3","4","531","244","119","5","1","0","0","1","4","0","0","574","1010","208",".232",".414",".326",".325",".321",".183",,,,,,,,,"88.1","12.8",33.5,"26",10.2,39,"98.903106371","93.652024395",32.6,48.4
"Pujols, Albert","405395","2022","42","307","351","83","45","14","0","24","55","28",15.7,8,".270",".550",".345","0.895","0.280",".252","68","149","169","2","1","431","229","109","13","10","1","0","6","1","0","0","488","897","114",".262",".499",".380",".365",".343",".237",,,,,,,,,"91.2","16.4",34.5,"31",12,47.3,"102.064436899","95.425491822",21.3,48.2
"Harrison, Monte","656509","2022","26","11","14","2","1","0","0","1","8","2",57.1,14.3,".182",".455",".357","0.812","0.273",".500","3","6","5","0","1","24","10","9","1","1","0","0","0","1","0","0","26","35","14",".121",".272",".361",".282",".309",".151",,,,,,,,,"103","8.7",0,"1",33.3,100,"104.93608","102.976973333",60,41
"Greene, Riley","682985","2022","21","376","418","95","68","18","4","5","120","36",28.7,8.6,".253",".362",".321","0.683","0.109",".354","42","141","136","4","1","585","313","93","8","3","0","0","3","1","0","0","625","1091","163",".246",".388",".303",".316",".318",".142",,,,,,,,,"89.5","2.8",32,"24",9.3,45.2,"102.14516814","95.266459961",25.6,45.3
"Krizan, Jason","607249","2022","33","8","10","1","1","0","0","0","3","2",30,20,".125",".125",".300","0.425","0.000",".200","0","6","1","0","0","18","10","3","0","0","0","0","0","0","0","0","18","23","2",".151",".174",".226",".251",".321",".022",,,,,,,,,"94.5","9.2",40,"0",0,40,"99.114206667","95.339044",15.4,31.7
"Thomas, Dillon","605504","2022","29","11","14","1","1","0","0","0","6","2",42.9,14.3,".091",".091",".286","0.377","0.000",".200","0","7","1","0","0","15","10","8","0","1","0","0","0","0","0","0","17","30","9",".092",".105",".213",".217",".286",".013",,,,,,,,,"82.9","-5.7",0,"0",0,40,"95.55225","93.185412",45,42.6
"Allen, Austin","664119","2022","28","14","16","1","1","0","0","0","9","1",56.3,6.3,".071",".071",".188","0.259","0.000",".200","0","7","1","0","0","21","12","5","1","1","0","0","0","0","0","0","22","45","15",".067",".108",".143",".153",".183",".042",,,,,,,,,"92.7","25",20,"0",0,60,"99.038233333","94.818966",48.5,49.3
"Whitefield, Aaron","664334","2022","25","11","11","0","0","0","0","0","5","0",45.5,0,".000",".000",".000","0.000","0.000",".000","0","5","0","0","0","17","10","5","0","0","0","0","0","0","0","0","18","30","7",".159",".285",".000",".189",".159",".126",,,,,,,,,"95.3","-1.8",33.3,"1",16.7,50,"103.911796667","97.571343333",45,41.7
"Katoh, Gosuke","641741","2022","27","7","11","1","0","1","0","0","1","3",9.1,27.3,".143",".286",".400","0.686","0.143",".167","0","4","2","0","0","19","2","8","0","0","0","1","0","0","0","0","20","18","1",".207",".245",".333",".344",".445",".038",,,,,,,,,"83.3","25.6",14.3,"0",0,14.3,"91.76154","90.889335",6.3,42.1
"Torkelson, Spencer","679529","2022","22","360","404","73","48","16","1","8","99","37",24.5,9.2,".203",".319",".285","0.604","0.116",".255","28","166","115","1","0","551","273","110","12","5","0","0","2","0","0","0","597","1012","158",".223",".374",".272",".302",".305",".151",,,,,,,,,"90.5","15",35.4,"22",8.4,41.8,"100.743731756","94.657766412",25.6,45.9
"Toro, Abraham","647351","2022","25","324","352","60","36","13","1","10","65","22",18.5,6.3,".185",".324",".239","0.563","0.139",".198","35","132","105","0","2","437","243","109","4","2","1","0","4","1","1","0","463","877","113",".226",".372",".246",".284",".277",".146",,,,,,,,,"87","16.7",31.2,"18",6.8,29.7,"97.172547348","92.624451255",21.6,47.3
"Alvarez, Francisco","682626","2022","20","12","14","2","0","1","0","1","4","2",28.6,14.3,".167",".500",".286","0.786","0.333",".143","1","8","6","0","0","22","6","5","1","0","0","0","0","0","0","0","23","36","12",".253",".655",".336",".421",".360",".403",,,,,,,,,"89.1","15.3",37.5,"3",37.5,37.5,"102.5950125","95.41843625",40,50.8
"Dixon, Brandon","641525","2022","30","14","14","3","2","1","0","0","5","0",35.7,0,".214",".286",".214","0.500","0.072",".333","1","7","4","0","0","27","9","5","1","0","0","0","0","0","0","0","28","33","5",".239",".293",".216",".234",".239",".054",,,,,,,,,"88.4","20.2",33.3,"0",0,33.3,"97.428408","93.382834444",29.2,39.3
"Machado, Dixon","553988","2022","30","15","17","3","3","0","0","0","5","1",29.4,5.9,".200",".200",".294","0.494","0.000",".300","0","13","3","0","0","17","17","5","0","1","0","0","0","0","0","0","18","43","7",".240",".264",".239",".281",".330",".024",,,,,,,,,"71.6","22.5",30,"0",0,10,"86.186512","88.923981",26.9,42.6
"Walker, Steele","667727","2022","25","14","16","1","0","0","0","1","4","2",25,12.5,".071",".286",".188","0.474","0.215",".000","1","4","4","0","0","22","5","5","0","0","0","0","0","0","0","0","23","34","6",".219",".401",".216",".317",".317",".182",,,,,,,,,"88.2","19.4",30,"2",20,40,"98.200678","93.329789",27.6,50.9
"Stallings, Jacob","607732","2022","32","346","384","77","61","12","0","4","83","29",21.6,7.6,".223",".292",".292","0.584","0.069",".280","34","155","101","1","0","502","298","114","15","6","0","1","2","0","0","0","532","942","126",".221",".312",".265",".274",".292",".091",,,,,,,,,"86.7","12.9",33.5,"9",3.4,32.3,"96.725527727","92.385356023",22.7,43.7
"Paredes, Isaac","670623","2022","23","331","381","68","32","16","0","20","67","44",17.6,11.5,".205",".435",".304","0.739","0.230",".195","45","162","144","1","0","587","327","111","12","4","0","0","2","0","0","0","646","971","91",".210",".348",".323",".297",".310",".138",,,,,,,,,"87.4","15.8",27.4,"17",6.4,38.7,"98.355538496","93.255665472",16.5,39.8
"Severino, Pedro","600474","2022","28","18","21","4","2","2","0","0","7","3",33.3,14.3,".222",".333",".333","0.666","0.111",".364","1","10","6","0","0","30","15","8","0","0","0","0","0","0","0","0","34","61","12",".150",".198",".303",".227",".271",".048",,,,,,,,,"86.7","16.3",36.4,"0",0,18.2,"94.839596667","91.917471818",30.4,48.4
"Shaw, Travis","543768","2022","32","19","19","0","0","0","0","0","7","0",36.8,0,".000",".000",".000","0.000","0.000",".000","0","8","0","0","0","22","11","7","0","0","0","0","0","0","0","0","22","59","12",".081",".110",".000",".081",".081",".029",,,,,,,,,"79.3","29",41.7,"0",0,8.3,"89.902043333","89.910435455",27.1,59.3
"Young, Jared","676724","2022","26","19","22","5","3","2","0","0","7","3",31.8,13.6,".263",".368",".364","0.732","0.105",".417","0","12","7","0","1","37","14","6","0","0","0","0","0","1","0","0","38","60","18",".235",".362",".329",".316",".339",".127",,,,,,,,,"90.7","9.3",41.7,"1",8.3,50,"103.526338333","95.950998333",41.3,46.9
"Herrera, Iván","671056","2022","22","18","22","2","2","0","0","0","8","2",36.4,9.1,".111",".111",".190","0.301","0.000",".182","1","8","2","0","0","35","24","11","0","0","0","1","1","0","0","0","35","63","7",".116",".144",".150",".167",".196",".028",,,,,,,,,"85.2","8.1",16.7,"0",0,16.7,"95.246921667","91.952866364",28.2,39.8
"Reyes, Pablo","622569","2022","28","15","16","4","4","0","0","0","2","1",12.5,6.3,".267",".267",".313","0.580","0.000",".308","0","8","4","0","0","12","15","5","0","0","0","0","0","0","0","0","15","44","3",".160",".186",".264",".187",".212",".026",,,,,,,,,"83.6","1.1",15.4,"0",0,7.7,"90.542616667","89.624936667",10.3,49.2
"Bradley Jr., Jackie","598265","2022","32","344","370","70","42","23","1","4","77","24",20.8,6.5,".203",".311",".255","0.566","0.108",".251","38","157","107","3","2","434","224","131","5","0","0","2","0","1","1","0","473","914","180",".223",".330",".252",".268",".273",".107",,,,,,,,,"87.6","7.4",29.4,"13",4.8,37.2,"98.071881353","93.116593208",29.4,49.7
"Margot, Manuel","622534","2022","27","336","363","92","68","18","2","4","68","24",18.7,6.6,".274",".375",".325","0.700","0.101",".332","47","138","126","3","7","445","187","89","7","2","1","0","1","6","1","0","474","923","150",".264",".357",".308",".299",".316",".092",,,,,,,,,"89.5","10.2",30.9,"10",3.7,37.9,"99.958428538","94.191039654",24.9,52.7
"Ramos, Heliot","671218","2022","22","20","22","2","2","0","0","0","6","2",27.3,9.1,".100",".100",".182","0.282","0.000",".143","0","8","2","0","0","24","12","9","1","0","0","0","0","0","0","0","24","53","15",".216",".371",".143",".294",".287",".155",,,,,,,,,"87.4","1.7",21.4,"1",7.1,42.9,"102.43344","95.21672",41.5,53.2
"Guthrie, Dalton","656495","2022","26","21","28","7","6","0","0","1","7","6",25,21.4,".333",".476",".500","0.976","0.143",".462","5","4","10","0","1","48","21","14","0","1","0","0","0","1","0","0","50","70","16",".237",".344",".437",".363",".427",".108",,,,,,,,,"76.8","8.1",50,"1",7.1,14.3,"89.103695714","89.921977143",32.7,40.8
"Piña, Manny","444489","2022","35","14","17","2","2","0","0","0","1","1",5.9,5.9,".143",".143",".235","0.378","0.000",".143","2","7","2","0","0","22","10","5","0","1","0","0","1","0","0","0","26","39","4",".192",".405",".187",".298",".288",".213",,,,,,,,,"81.9","9",14.3,"1",7.1,21.4,"93.087495714","91.797813077",13.8,44.6
"Guerrero Jr., Vladimir","665489","2022","23","638","706","175","108","35","0","32","116","58",16.4,8.2,".274",".480",".339","0.819","0.206",".289","97","256","306","3","8","849","374","160","26","6","6","0","4","6","2","0","931","1665","275",".281",".464",".351",".351",".345",".183",,,,,,,,,"92.8","4.3",27.9,"59",11.2,50.4,"105.507038582","97.328619789",24.4,49.7
"Haseley, Adam","656514","2022","26","21","25","5","5","0","0","0","7","3",28,12,".238",".238",".333","0.571","0.000",".357","2","8","5","0","0","36","8","14","0","0","0","1","0","0","0","0","36","56","11",".219",".254",".270",".266",".316",".035",,,,,,,,,"84","-14.7",13.3,"0",0,33.3,"96.041551429","92.020775714",27.1,52.2
"Lee, Korey","686676","2022","23","25","26","4","2","2","0","0","9","1",34.6,3.8,".160",".240",".192","0.432","0.080",".250","4","8","6","0","0","25","12","12","1","0","0","0","0","0","0","0","28","72","16",".105",".126",".192",".120",".139",".021",,,,,,,,,"83.6","10.5",12.5,"0",0,25,"93.26511125","91.043435",30,60
"Pérez, Carlos","656024","2022","25","18","18","4","2","2","0","0","2","0",11.1,0,".222",".333",".222","0.555","0.111",".250","2","9","6","0","0","25","10","7","1","0","0","0","0","0","0","0","25","51","8",".232",".298",".238",".234",".232",".066",,,,,,,,,"82.4","15.4",25,"0",0,12.5,"90.515415","89.72187125",22,53.9
"Marsh, Brandon","669016","2022","24","424","461","104","71","18","4","11","158","28",34.3,6.1,".245",".384",".295","0.679","0.139",".360","52","163","163","4","10","581","332","134","4","3","1","3","3","10","0","0","609","1198","222",".226",".372",".296",".287",".279",".146",,,,,,,,,"89.2","10.9",40.8,"20",7.4,38.2,"99.629003534","94.108601774",29.2,47.9
"Díaz, Elias","553869","2022","31","351","381","80","51","18","2","9","82","25",21.5,6.6,".228",".368",".281","0.649","0.140",".270","51","180","129","1","0","454","194","105","8","2","0","0","3","0","0","0","503","942","145",".222",".339",".284",".274",".278",".117",,,,,,,,,"88.4","11.1",28.3,"16",5.9,39.3,"100.058292985","94.204058315",22.7,51.8
"Ramírez, José","608070","2022","29","601","685","168","90","44","5","29","82","69",12,10.1,".280",".514",".355","0.869","0.234",".279","126","239","309","7","20","957","431","157","5","6","20","0","9","19","1","0","1042","1700","159",".255",".408",".363",".320",".337",".153",,,,,,,,,"87.7","20.7",33.7,"35",6.6,36.9,"98.871944811","93.503434175",15.3,46.3
"Garcia, Maikel","672580","2022","22","22","23","7","6","1","0","0","5","1",21.7,4.3,".318",".364",".348","0.712","0.046",".412","2","14","8","0","0","29","21","9","1","0","0","0","0","0","0","0","33","60","4",".229",".274",".315",".242",".262",".045",,,,,,,,,"85.9","3.3",29.4,"0",0,29.4,"94.654387778","91.541960588",15.4,41.9
"Rivero, Sebastián ","665861","2022","23","26","29","4","4","0","0","0","10","2",34.5,6.9,".154",".154",".214","0.368","0.000",".250","1","9","4","0","0","34","18","17","0","0","0","1","0","0","0","0","38","72","18",".163",".263",".175",".221",".223",".100",,,,,,,,,"87.2","12.7",17.6,"1",5.9,35.3,"100.05495125","94.09649125",33.3,49.1
"Plummer, Nick","663911","2022","25","29","31","4","1","1","0","2","12","1",38.7,3.2,".138",".379",".194","0.573","0.241",".133","6","17","11","0","0","25","21","14","1","1","0","0","0","0","0","0","28","68","15",".200",".396",".248",".280",".252",".195",,,,,,,,,"89.1","7.8",47.1,"2",11.8,41.2,"100.664212222","94.946844118",36.2,49
"Payton, Mark","592622","2022","30","21","25","3","3","0","0","0","4","4",16,16,".143",".143",".280","0.423","0.000",".176","1","8","3","0","0","41","13","8","0","0","0","0","0","0","0","0","48","83","8",".157",".181",".216",".236",".292",".025",,,,,,,,,"84.6","22.5",11.8,"0",0,11.8,"91.032321111","89.83413",15.7,53.4
"Proctor, Ford","665154","2022","25","18","22","2","1","0","0","1","3","2",13.6,9.1,".111",".278",".182","0.460","0.167",".063","6","7","5","0","0","28","17","7","0","0","0","0","2","0","0","0","28","53","8",".228",".310",".197",".302",".326",".083",,,,,,,,,"89.4","-10.5",29.4,"1",5.9,29.4,"97.325226667","93.107843529",25,44.4
"Vogelbach, Daniel","596129","2022","29","386","461","92","54","19","1","18","114","73",24.7,15.8,".238",".433",".360","0.793","0.195",".290","59","168","167","0","0","820","547","130","11","1","2","0","1","0","0","0","879","1223","118",".236",".428",".349",".350",".360",".192",,,,,,,,,"89.4","15.8",38.1,"29",10.6,39.9,"99.817658603","94.085066691",20.4,32.2
"Thomas, Cody","642137","2022","27","30","32","8","8","0","0","0","12","2",37.5,6.3,".267",".267",".313","0.580","0.000",".444","0","11","8","0","0","39","7","10","0","0","0","0","0","0","0","0","39","86","36",".224",".279",".264",".247",".273",".054",,,,,,,,,"89.5","9.3",33.3,"0",0,38.9,"98.98887","93.831318889",48.1,63.2
"Florial, Estevan","664314","2022","24","31","35","3","3","0","0","0","13","3",37.1,8.6,".097",".097",".200","0.297","0.000",".167","1","18","3","0","2","46","20","17","0","1","0","0","0","2","0","0","51","89","30",".149",".256",".155",".235",".246",".107",,,,,,,,,"85.6","14.3",16.7,"1",5.6,27.8,"96.359127778","92.462302353",46.4,49.3
"Gamel, Ben","592325","2022","30","371","423","86","55","20","2","9","98","48",23.2,11.3,".232",".369",".324","0.693","0.137",".291","46","132","137","1","5","648","293","115","5","3","2","0","1","5","0","0","681","1032","152",".244",".372",".308",".316",".335",".128",,,,,,,,,"88.8","11.3",38,"17",6.2,37.6,"99.298905","93.815298881",24.1,43.1
"Taylor, Tyrone","621438","2022","28","373","405","87","46","21","3","17","102","22",25.2,5.4,".233",".442",".286","0.728","0.209",".272","51","160","165","2","3","469","243","120","11","7","0","0","3","2","1","0","504","1018","183",".236",".412",".314",".307",".289",".176",,,,,,,,,"88","16.9",34.7,"27",9.9,37.6,"99.154219632","93.742033346",26.5,50.9
"Rosario, Amed","642708","2022","26","637","670","180","134","26","9","11","111","25",16.6,3.7,".283",".403",".312","0.715","0.120",".326","71","264","257","4","18","671","405","153","19","4","0","0","4","16","2","0","718","1677","228",".276",".396",".311",".310",".308",".120",,,,,,,,,"88.4","5",31.1,"24",4.5,38.3,"99.690201132","93.991990529",21,53.1
"Hernandez, Elier","609274","2022","27","33","35","6","4","2","0","0","15","1",42.9,2.9,".182",".242",".200","0.442","0.060",".316","3","15","8","0","0","40","21","14","1","0","0","0","1","0","0","0","40","97","29",".168",".227",".193",".183",".187",".059",,,,,,,,,"84","30.7",36.8,"1",5.3,15.8,"92.420282","90.379245263",40.8,55.5
"Downs, Jeter","669023","2022","23","39","41","6","4","1","0","1","21","1",51.2,2.4,".154",".256",".171","0.427","0.102",".278","4","18","10","0","0","47","26","14","0","0","0","0","1","0","0","0","52","122","37",".137",".181",".184",".153",".158",".044",,,,,,,,,"82.9","19",26.3,"0",0,21.1,"94.900232","91.820564737",41.7,55.2
"Schrock, Max","621011","2022","27","26","27","4","4","0","0","0","6","1",22.2,3.7,".154",".154",".185","0.339","0.000",".200","1","15","4","0","0","22","11","13","0","0","0","0","0","0","0","0","23","64","11",".189",".237",".156",".203",".219",".047",,,,,,,,,"82.8","19.4",25,"0",0,25,"94.127482","91.096783",20.8,60.9
"Martin Jr., Richie","621006","2022","27","30","33","5","3","0","2","0","10","3",30.3,9.1,".167",".300",".242","0.542","0.133",".250","3","9","9","1","3","50","24","13","0","0","0","0","0","2","1","0","53","77","14",".182",".264",".240",".238",".256",".082",,,,,,,,,"86.5","6.4",30,"1",5,35,"97.404105","92.934049",28.3,40.8
"Gutiérrez, Kelvin","642721","2022","27","28","33","4","3","1","0","0","8","4",24.2,12.1,".143",".179",".250","0.429","0.036",".200","3","15","5","0","1","50","21","12","1","0","0","0","0","1","0","0","54","79","16",".199",".331",".208",".284",".302",".132",,,,,,,,,"89.6","5.9",25,"1",5,35,"97.974823","93.636943684",31,43.6
"Goodrum, Niko","592348","2022","30","43","45","5","3","2","0","0","23","2",51.1,4.4,".116",".163",".156","0.319","0.047",".250","1","18","7","0","1","64","26","15","0","0","0","0","0","1","0","0","68","136","44",".173",".247",".146",".205",".210",".074",,,,,,,,,"81.9","7.7",20,"1",5,35,"96.553149","92.2765745",42.7,53.9
"Murphy, Tom","608596","2022","31","33","42","10","7","2","0","1","13","8",31,19,".303",".455",".439","0.894","0.152",".474","1","17","15","0","0","64","30","14","1","0","0","0","0","0","0","0","70","111","23",".290",".536",".397",".420",".429",".246",,,,,,,,,"94.3","13.4",45,"4",20,60,"104.918625","98.028022",33.3,44.8
"Davidson, Matt","571602","2022","31","34","37","5","3","0","0","2","13","3",35.1,8.1,".147",".324",".216","0.540","0.177",".158","3","16","11","1","0","43","29","13","0","0","0","0","0","0","0","0","45","94","19",".188",".417",".240",".290",".253",".230",,,,,,,,,"87.3","13.1",23.8,"3",14.3,33.3,"99.907509091","94.240907143",32.3,46.8
"Robles, Victor","645302","2022","25","366","407","82","64","10","2","6","104","17",25.6,4.2,".224",".311",".273","0.584","0.087",".292","33","145","114","4","15","430","194","132","3","9","0","11","4","14","1","0","460","955","186",".203",".280",".260",".244",".256",".077",,,,,,,,,"84.6","15.8",29.2,"9",3.2,23.8,"96.221152581","92.171514939",27.7,53.8
"Anderson, Tim","641313","2022","29","332","351","100","81","13","0","6","55","14",15.7,4,".301",".395",".339","0.734","0.094",".347","25","111","131","0","13","316","139","79","10","5","1","0","0","11","2","0","343","802","126",".297",".432",".323",".336",".335",".136",,,,,,,,,"88.2","3.3",37.5,"16",5.8,41.2,"98.957560507","93.5528044",23.2,57.9
"Brinson, Lewis","621446","2022","28","36","39","6","1","2","0","3","14","2",35.9,5.1,".167",".472",".211","0.683","0.305",".158","4","12","17","0","1","50","33","16","0","0","0","1","0","1","0","0","55","113","21",".181",".380",".289",".264",".224",".199",,,,,,,,,"87.8","12",30.4,"3",13,34.8,"99.819679091","94.272659524",35,47.6
"Hensley, David","682073","2022","26","29","34","10","6","2","1","1","6","5",17.6,14.7,".345",".586",".441","1.027","0.241",".409","5","13","17","0","0","49","30","16","3","0","0","0","0","0","0","0","55","87","12",".250",".427",".440",".349",".360",".177",,,,,,,,,"90.3","-0.4",34.8,"1",4.3,39.1,"99.068174167","94.347446087",24.6,40.1
"Sosa, Lenyn","672820","2022","22","35","36","4","2","1","0","1","12","1",33.3,2.8,".114",".229",".139","0.368","0.115",".136","1","27","8","0","0","28","22","11","2","0","0","0","0","0","0","0","32","104","19",".188",".341",".161",".239",".211",".153",,,,,,,,,"86.6","5.7",30.4,"2",8.7,26.1,"96.251788333","92.446245217",26.8,60.3
"Vientos, Mark","668901","2022","22","36","41","6","4","1","0","1","12","5",29.3,12.2,".167",".278",".268","0.546","0.111",".217","3","24","10","0","0","63","23","16","1","0","0","0","0","0","0","0","69","114","25",".187",".329",".252",".280",".286",".143",,,,,,,,,"93.3","13.1",16.7,"2",8.3,45.8,"103.824514167","97.0921575",29.7,49.7
"Tovar, Ezequiel","678662","2022","20","33","35","7","5","1","0","1","9","2",25.7,5.7,".212",".333",".257","0.590","0.121",".261","2","21","11","0","0","31","13","9","0","0","0","0","0","0","0","0","39","87","21",".249",".390",".261",".300",".292",".141",,,,,,,,,"88.6","8.5",37.5,"3",12.5,33.3,"98.390343333","93.258712083",32.4,58.7
"Nuñez, Dom","624513","2022","27","33","41","4","3","1","0","0","10","6",24.4,14.6,".121",".152",".244","0.396","0.031",".160","2","16","5","0","0","70","36","14","0","0","0","0","2","0","0","0","74","104","13",".156",".243",".196",".245",".279",".086",,,,,,,,,"85.3","15.8",28,"1",4,32,"95.453406923","91.891524",20.6,38.2
"Upton, Justin","457708","2022","34","48","57","6","4","1","0","1","23","6",40.4,10.5,".125",".208",".263","0.471","0.083",".208","3","33","10","0","0","74","40","17","1","3","0","0","0","0","0","0","85","144","35",".157",".218",".231",".249",".293",".061",,,,,,,,,"88.5","26.5",36,"1",4,32,"99.128878333","93.64988375",37.5,45.4
"García, Luis","671277","2022","22","360","377","99","67","23","2","7","84","11",22.3,2.9,".275",".408",".295","0.703","0.133",".337","45","148","147","4","3","346","234","93","6","1","1","1","4","3","0","0","381","942","172",".260",".409",".303",".305",".285",".149",,,,,,,,,"87.3","5.5",37.4,"21",7.5,36.7,"98.963627429","93.569820789",27.1,53.5
"Bae, Ji Hwan","678225","2022","22","33","37","11","8","3","0","0","6","2",16.2,5.4,".333",".424",".405","0.829","0.091",".407","6","8","14","0","3","38","19","10","0","2","0","0","0","3","0","0","42","78","10",".244",".270",".370",".280",".325",".026",,,,,,,,,"83.2","4.4",25.9,"0",0,22.2,"96.597569231","92.470736",20.3,49.2
"Knapp, Andrew","595284","2022","30","39","46","5","4","1","0","0","12","5",26.1,10.9,".128",".154",".239","0.393","0.026",".179","4","16","6","0","0","67","18","16","0","1","0","0","1","0","0","0","69","107","23",".185",".247",".195",".254",".293",".062",,,,,,,,,"86.3","17.2",32.1,"0",0,25,"95.527002143","91.90289",28.1,50.6
"Araúz, Jonathan","660620","2022","23","38","41","5","4","0","0","1","12","1",29.3,2.4,".132",".211",".150","0.361","0.079",".154","5","19","8","0","0","46","39","15","0","0","0","1","1","0","0","0","50","110","16",".255",".385",".157",".282",".269",".130",,,,,,,,,"87.4","12.1",50,"2",7.1,35.7,"99.193786429","93.86637037",25.4,44.4
"Pederson, Joc","592626","2022","30","380","433","104","59","19","3","23","100","42",23.1,9.7,".274",".521",".353","0.874","0.247",".310","70","134","198","2","3","590","270","134","5","7","3","0","4","3","0","0","639","1046","162",".266",".502",".373",".367",".348",".236",,,,,,,,,"93.2","14.8",34.2,"43",15.1,52.1,"103.347393857","96.58467276",24.5,46.1
"Walsh, Jared","665120","2022","28","423","454","91","56","18","2","15","138","27",30.4,5.9,".215",".374",".269","0.643","0.159",".281","44","189","158","1","2","551","295","118","6","4","4","0","0","2","0","0","593","1153","206",".221",".368",".278",".280",".274",".147",,,,,,,,,"90.1","10.7",34,"27",9.5,42.5,"100.931193759","94.894355638",27.7,49.1
"Castro, Willi","650489","2022","25","365","392","88","60","18","2","8","82","15",20.9,3.8,".241",".367",".284","0.651","0.126",".288","31","150","134","4","9","399","167","112","4","8","0","1","3","9","0","0","435","1005","205",".257",".335",".285",".286",".301",".078",,,,,,,,,"84.8","13.9",35.5,"10",3.5,31.4,"97.165751549","92.663004452",28.5,58.2
"Arias, Gabriel","672356","2022","22","47","57","9","6","1","1","1","16","8",28.1,14,".191",".319",".321","0.640","0.128",".267","5","21","15","0","1","86","42","16","1","1","0","1","0","1","0","0","92","139","31",".197",".296",".294",".290",".326",".099",,,,,,,,,"88.8","-0.6",18.8,"2",6.3,34.4,"100.516843333","94.398779",36.1,42
