"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","b_lob","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_ball","b_called_strike","b_game","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","b_total_ball","b_total_strike","b_total_swinging_strike","xba","xslg","woba","xwoba","xobp","xiso","avg_swing_speed","fast_swing_rate","blasts_contact","blasts_swing","squared_up_contact","squared_up_swing","avg_swing_length","swords","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Walker, Christian","572233","2020","29","218","243","59","33","18","1","7","50","19",20.6,7.8,".271",".459",".333","0.792","0.188",".317","34","95","100","1","1","305","126","57","6","3","0","0","3","1","0","0","338","624","120",".266",".454",".339",".339",".331",".188",,,,,,,,,"90.4","11.5",34.5,"11",6.4,48.5,"101.908890353","95.476667059",27.1,51.8
"Solak, Nick","669256","2020","25","209","233","56","44","10","0","2","42","18",18,7.7,".268",".344",".326","0.670","0.076",".320","23","64","72","1","7","279","196","58","6","2","0","0","4","6","1","0","307","588","60",".264",".388",".297",".318",".326",".124",,,,,,,,,"89.9","9.4",27.5,"8",4.7,40.4,"99.55755","94.098003235",19.1,43.8
"Bellinger, Cody","641355","2020","24","213","243","51","29","10","0","12","42","30",17.3,12.3,".239",".455",".333","0.788","0.216",".245","30","98","97","1","6","342","131","56","4","0","2","0","0","5","1","0","376","591","93",".284",".494",".337",".374",".374",".210",,,,,,,,,"89.3","16.6",29.2,"16",9.4,41.5,"100.513292857","94.455236287",23.3,47.6
"LeMahieu, DJ","518934","2020","31","195","216","71","49","10","2","10","21","18",9.7,8.3,".364",".590",".421","1.011","0.226",".370","27","61","115","0","3","278","165","50","3","2","0","0","1","2","1","0","298","531","34",".312",".460",".429",".366",".376",".147",,,,,,,,,"91.3","2.3",29.7,"5",2.9,45.7,"100.540551744","94.953852733",11.2,44.1
"Hernández, César","514917","2020","30","233","261","66","43","20","0","3","57","24",21.8,9.2,".283",".408",".355","0.763","0.125",".364","20","79","95","0","0","377","201","58","3","2","0","1","0","0","0","0","406","670","76",".273",".396",".335",".330",".346",".123",,,,,,,,,"89.1","5.6",37.3,"7",4,37.3,"98.999012093","93.787809064",19.8,43.6
"Seager, Corey","608369","2020","26","212","232","65","37","12","1","15","37","17",15.9,7.3,".307",".585",".358","0.943","0.278",".309","41","102","124","0","1","267","74","52","8","1","0","0","2","1","0","0","284","523","100",".331",".656",".394",".434",".381",".325",,,,,,,,,"93.2","11.9",38.4,"28",15.8,55.9,"103.805088736","96.925112586",25.8,55.6
"Freeman, Freddie","518692","2020","30","214","262","73","36","23","1","13","37","45",14.1,17.2,".341",".640",".462","1.102","0.299",".366","53","80","137","0","2","400","106","60","6","3","7","0","0","2","0","0","423","598","83",".343",".663",".456",".466",".463",".320",,,,,,,,,"92.4","17.2",49.2,"26",14.7,54.2,"101.812650227","95.798406705",20.1,48.2
"Polanco, Jorge","593871","2020","26","209","226","54","42","8","0","4","35","13",15.5,5.8,".258",".354",".304","0.658","0.096",".292","19","77","74","2","4","293","183","55","7","1","0","2","1","4","0","0","324","577","59",".263",".381",".289",".304",".308",".118",,,,,,,,,"86.6","16.1",39,"5",2.8,33.3,"96.651106591","92.358275714",16.8,43.7
"Kiner-Falefa, Isiah","643396","2020","25","211","228","59","49","4","3","3","32","14",14,6.1,".280",".370",".329","0.699","0.090",".316","10","65","78","5","8","242","162","58","6","2","0","0","1","8","0","0","258","541","50",".260",".340",".307",".294",".312",".080",,,,,,,,,"87.2","0.8",22.2,"4",2.2,31.1,"96.603922889","92.344912179",15.8,47.4
"Betts, Mookie","605141","2020","27","219","246","64","38","9","1","16","38","24",15.4,9.8,".292",".562",".366","0.928","0.270",".289","39","65","123","2","10","324","207","55","2","2","1","0","1","7","2","1","346","584","39",".283",".485",".390",".362",".359",".202",,,,,,,,,"90.7","18.5",40.1,"14",7.7,43.4,"99.966803556","94.311948056",13.8,40.5
"Abreu, José","547989","2020","33","240","262","76","42","15","0","19","59","18",22.5,6.9,".317",".617",".370","0.987","0.300",".350","60","106","148","0","0","336","159","60","10","3","1","0","1","0","0","0","370","657","126",".299",".587",".411",".399",".357",".288",,,,,,,,,"92.9","10.9",37.4,"26",14.3,53.3,"104.315308571","96.898123022",30.1,48.5
"Fletcher, David","664058","2020","26","207","230","66","50","13","0","3","25","20",10.9,8.7,".319",".425",".376","0.801","0.106",".348","18","65","88","1","2","291","257","49","4","0","0","1","2","2","0","0","312","594","24",".292",".351",".350",".316",".352",".059",,,,,,,,,"84.7","4.1",30.8,"1",0.5,17.8,"93.861628587","90.930814293",8.6,37.2
"Marte, Starling","516782","2020","31","228","250","64","43","14","1","6","41","12",16.4,4.8,".281",".430",".340","0.770","0.149",".319","27","94","98","2","10","296","126","61","5","9","1","0","1","9","1","0","320","623","113",".264",".420",".333",".326",".326",".156",,,,,,,,,"87.1","6.5",30.3,"12",6.4,30.3,"97.604057802","92.829315028",25.4,52.7
"Gurriel Jr., Yuli","493329","2020","36","211","230","49","30","12","1","6","27","12",11.7,5.2,".232",".384",".274","0.658","0.152",".235","22","110","81","1","0","240","134","57","6","2","0","0","5","0","0","0","270","519","50",".265",".408",".281",".318",".314",".143",,,,,,,,,"89.3","13.9",34.4,"7",3.7,36.5,"98.527696064","93.454652781",15.6,48.8
"Machado, Manny","592518","2020","27","224","254","68","39","12","1","16","37","26",14.6,10.2,".304",".580",".370","0.950","0.276",".297","47","96","130","3","6","337","138","60","9","0","4","0","4","5","1","0","361","575","85",".300",".540",".391",".385",".372",".240",,,,,,,,,"90.2","15.6",34.6,"21",11,43.5,"102.695949158","95.565070368",21.7,46.7
"Alberto, Hanser","593643","2020","27","219","231","62","44","15","0","3","30","5",13,2.2,".283",".393",".306","0.699","0.110",".314","22","77","86","0","3","177","81","54","6","3","0","2","2","3","0","0","201","559","59",".247",".319",".301",".261",".272",".073",,,,,,,,,"82.3","13.2",32.6,"2",1,20.7,"93.472612717","90.856123497",16.9,62.9
"Lindor, Francisco","596019","2020","26","236","266","61","40","13","0","8","41","24",15.4,9,".258",".415",".335","0.750","0.157",".280","27","111","98","2","6","381","153","60","8","4","2","0","2","6","0","0","418","700","95",".279",".441",".324",".346",".356",".162",,,,,,,,,"89.9","13.5",36.5,"11",5.6,41.1,"99.684694433","94.059685052",20.3,48.9
"Turner, Trea","607208","2020","27","233","259","78","47","15","4","12","36","22",13.9,8.5,".335",".588",".394","0.982","0.253",".353","41","70","137","4","11","351","178","59","5","2","0","0","2","9","3","0","371","662","90",".303",".515",".413",".383",".369",".212",,,,,,,,,"90.5","9.5",34.2,"19",9.5,40.7,"100.635350612","94.552732551",19.6,46.9
"Merrifield, Whit","593160","2020","31","248","265","70","49","12","0","9","33","12",12.5,4.5,".282",".440",".325","0.765","0.158",".295","30","80","109","3","12","310","163","60","3","4","0","0","1","8","4","0","342","654","68",".292",".439",".329",".336",".334",".146",,,,,,,,,"86.1","15.8",39.8,"11",5.1,27.3,"95.855324206","91.961579112",16.3,49.3
"Gutiérrez, Kelvin","642721","2020","25","9","12","1","1","0","0","0","6","3",50,25,".111",".111",".333","0.444","0.000",".333","0","8","1","0","0","22","11","4","0","0","0","0","0","0","0","0","26","31","7",".153",".209",".248",".292",".364",".056",,,,,,,,,"87.1","6.1",66.7,"0",0,33.3,"92.757255","91.301393333",45,35.1
"Reynolds, Matt","608703","2020","29","11","11","0","0","0","0","0","7","0",63.6,0,".000",".000",".000","0.000","0.000",".000","0","6","0","0","0","13","12","3","0","0","0","0","0","0","0","0","13","32","5",".063",".074",".000",".061",".063",".011",,,,,,,,,"81.5","2.1",0,"0",0,25,"95.93255","91.966275",30,44.4
"Hill, Derek","656537","2020","24","11","12","1","1","0","0","0","6","1",50,8.3,".091",".091",".167","0.258","0.000",".200","0","4","1","0","0","13","13","15","0","0","0","0","0","0","0","0","14","35","7",".116",".159",".132",".167",".189",".043",,,,,,,,,"96.6","8.8",20,"0",0,60,"103.036813333","97.040664",40.9,44.9
"Ona, Jorge","671250","2020","23","12","15","3","1","1","0","1","7","2",46.7,13.3,".250",".583",".400","0.983","0.333",".500","2","4","7","0","0","22","9","5","0","1","0","0","0","0","0","0","24","40","16",".206",".475",".415",".368",".365",".268",,,,,,,,,"78.2","7.3",40,"1",20,40,"91.21279","93.05527",54.8,48.4
"Martin, Jason","641829","2020","24","9","11","0","0","0","0","0","4","2",36.4,18.2,".000",".000",".182","0.182","0.000",".000","0","4","0","0","0","19","6","7","0","0","0","0","0","0","0","0","21","30","10",".049",".055",".127",".168",".222",".006",,,,,,,,,"76.5","22.5",0,"0",0,0,"83.054846667","88.694026",45.8,47.1
"Sánchez, Ali","645305","2020","23","9","10","1","1","0","0","0","3","1",30,10,".111",".111",".200","0.311","0.000",".167","0","11","1","0","0","12","5","5","2","0","0","0","0","0","0","0","13","28","9",".039",".044",".158",".106",".135",".005",,,,,,,,,"87.1","16",0,"0",0,0,"91.06423","89.532115",43.5,56.1
"Almonte, Abraham","501659","2020","31","11","13","1","1","0","0","0","4","2",30.8,15.4,".091",".091",".231","0.322","0.000",".143","0","5","1","1","1","13","5","7","0","0","0","0","0","0","1","0","14","26","5",".119",".137",".175",".203",".255",".018",,,,,,,,,"81.9","3.6",28.6,"0",0,14.3,"89.251925","90.360081429",23.8,52.5
"Puello, César","527049","2020","29","8","11","3","3","0","0","0","2","2",18.2,18.2,".375",".375",".500","0.875","0.000",".500","0","4","3","0","0","13","6","5","0","0","0","1","0","0","0","0","15","20","2",".234",".253",".405",".318",".387",".019",,,,,,,,,"92.3","-17.5",0,"0",0,42.9,"103.510053333","96.846321667",14.3,40
"Hermosillo, Michael","641684","2020","25","8","10","2","2","0","0","0","1","1",10,10,".250",".250",".300","0.550","0.000",".250","2","6","2","0","1","8","7","7","0","0","0","0","1","1","0","0","8","21","1",".099",".122",".246",".185",".215",".024",,,,,,,,,"80","23.3",25,"0",0,25,"92.430295","91.07379875",14.3,48.3
"Moniak, Mickey","666160","2020","22","14","18","3","3","0","0","0","6","4",33.3,22.2,".214",".214",".389","0.603","0.000",".375","0","6","3","0","0","36","8","8","0","0","0","0","0","0","0","0","37","40","15",".252",".302",".302",".345",".418",".050",,,,,,,,,"88.1","-8.3",25,"0",0,37.5,"100.2374875","94.9052725",50,41.6
"Lavarnway, Ryan","543432","2020","32","11","11","4","4","0","0","0","2","0",18.2,0,".364",".364",".364","0.728","0.000",".444","0","4","4","0","0","13","9","5","0","0","0","0","0","0","0","0","14","30","2",".305",".340",".321",".284",".305",".035",,,,,,,,,"84.9","12.7",33.3,"0",0,22.2,"93.183136","90.915524444",9.5,47.7
"Basabe, Luis Alexander","642772","2020","23","14","18","2","2","0","0","0","5","4",27.8,22.2,".143",".143",".333","0.476","0.000",".222","1","5","2","0","2","33","11","9","0","0","0","0","0","2","0","0","33","45","12",".170",".202",".253",".281",".354",".032",,,,,,,,,"82.6","16.5",22.2,"0",0,22.2,"94.20343","91.44635",35.3,43.6
"Dozier, Brian","572821","2020","33","15","16","2","2","0","0","0","5","1",31.3,6.3,".133",".133",".188","0.321","0.000",".200","0","5","2","0","0","18","12","7","1","0","0","0","0","0","0","0","19","31","2",".218",".325",".154",".262",".267",".107",,,,,,,,,"88","33",40,"0",0,10,"94.561004","91.79684",10.5,38
"Oliva, Jared","666931","2020","24","16","16","3","3","0","0","0","6","0",37.5,0,".188",".188",".188","0.376","0.000",".300","0","5","3","0","1","17","12","6","0","0","0","0","0","1","0","0","18","39","9",".211",".262",".165",".206",".211",".052",,,,,,,,,"93.2","12.8",30,"0",0,40,"101.700458","95.731176",37,47.4
"Difo, Wilmer","594694","2020","28","14","18","1","1","0","0","0","4","3",22.2,16.7,".071",".071",".222","0.293","0.000",".091","1","4","1","0","0","28","10","12","0","0","0","0","1","0","0","0","31","52","8",".217",".281",".165",".294",".343",".064",,,,,,,,,"88","20.8",45.5,"0",0,27.3,"95.25042","91.980303636",23.8,50.6
"Apostel, Sherten","665947","2020","21","20","21","2","1","1","0","0","9","1",42.9,4.8,".100",".150",".143","0.293","0.050",".182","0","9","3","0","0","29","13","7","0","0","0","0","0","0","0","0","33","59","21",".126",".163",".134",".153",".168",".037",,,,,,,,,"88.8","-10.4",18.2,"0",0,36.4,"96.958166667","92.886272727",50,50
"Sánchez, Yolmer","570560","2020","28","16","21","5","1","3","0","1","5","5",23.8,23.8,".313",".688",".476","1.164","0.375",".400","1","6","11","0","0","44","22","11","1","0","0","0","0","0","0","0","46","53","6",".241",".481",".480",".393",".422",".240",,,,,,,,,"90.7","12.4",36.4,"2",18.2,54.5,"98.431993333","93.690178182",25.8,31.3
"Schrock, Max","621011","2020","25","17","17","3","2","0","0","1","6","0",35.3,0,".176",".353",".176","0.529","0.177",".200","1","13","6","0","0","16","12","11","0","0","0","0","0","0","0","0","19","49","4",".183",".293",".220",".204",".183",".110",,,,,,,,,"81.4","24.6",27.3,"1",9.1,18.2,"89.501945","90.37088",16.2,54.4
"Knizner, Andrew","668800","2020","25","16","17","4","3","1","0","0","5","0",29.4,0,".250",".313",".235","0.548","0.063",".333","4","7","5","0","0","16","9","8","2","0","0","0","1","0","0","0","18","47","10",".279",".346",".229",".316",".300",".067",,,,,,,,,"94.3","-3.8",33.3,"1",8.3,50,"103.178903333","96.936265455",28.9,58.5
"Souza Jr., Steven","519306","2020","31","27","31","4","1","2","0","1","15","4",48.4,12.9,".148",".333",".258","0.591","0.185",".273","5","19","9","0","1","51","24","11","0","0","0","0","0","0","1","0","55","86","23",".113",".226",".262",".214",".228",".113",,,,,,,,,"87.2","31.9",33.3,"1",8.3,50,"99.854233333","94.239453333",43.5,44
"Viloria, Meibrys","650619","2020","23","21","24","4","3","1","0","0","9","2",37.5,8.3,".190",".238",".292","0.530","0.048",".333","0","9","5","0","0","30","22","15","0","1","0","0","0","0","0","0","32","61","10",".117",".164",".250",".195",".228",".047",,,,,,,,,"87.8","-1.2",33.3,"0",0,25,"94.767243333","91.691223636",35.9,41.9
"Noll, Jake","669738","2020","26","17","17","6","5","1","0","0","4","0",23.5,0,".353",".412",".353","0.765","0.059",".462","0","9","7","0","0","14","9","7","1","0","0","0","0","0","0","0","16","52","8",".270",".325",".332",".255",".270",".055",,,,,,,,,"90.3","13.7",30.8,"0",0,46.2,"99.307844286","94.393286923",23.3,63.2
"Thaiss, Matt","642136","2020","25","21","25","3","2","0","0","1","8","4",32,16,".143",".286",".280","0.566","0.143",".167","1","11","6","0","0","39","16","8","1","0","0","0","0","0","0","0","41","69","16",".132",".217",".262",".236",".271",".085",,,,,,,,,"88.1","8.9",30.8,"1",7.7,38.5,"96.548555714","92.603068462",32.1,48.2
"Jones, Taylor","622100","2020","26","21","22","4","2","1","0","1","7","1",31.8,4.5,".190",".381",".227","0.608","0.191",".231","3","19","8","0","0","25","15","7","2","0","0","0","0","0","0","0","29","68","13",".201",".410",".258",".277",".238",".209",,,,,,,,,"91.9","15.6",21.4,"2",14.3,42.9,"100.52873","94.742075",30.2,54.6
"Astudillo, Willians","553902","2020","28","16","16","4","2","1","0","1","2","0",12.5,0,".250",".500",".250","0.750","0.250",".231","3","12","8","0","0","9","2","8","0","0","0","0","0","0","0","0","10","31","4",".245",".334",".311",".247",".245",".090",,,,,,,,,"87.2","30.7",35.7,"1",7.1,35.7,"97.689142857","93.001067857",17.2,70.7
"Mathisen, Wyatt","621500","2020","26","27","33","6","4","0","0","2","12","5",36.4,15.2,".222",".444",".364","0.808","0.222",".308","5","12","12","0","0","56","30","9","0","1","0","0","0","0","0","0","64","89","15",".192",".411",".355",".332",".339",".219",,,,,,,,,"87","22.2",40,"2",13.3,40,"97.18046375","92.9483",33.9,38.6
"Hernandez, Yadiel","628450","2020","32","26","28","5","1","3","0","1","12","1",42.9,3.6,".192",".423",".214","0.637","0.231",".286","6","15","11","0","0","31","14","12","0","0","0","0","1","0","0","0","36","85","21",".182",".312",".260",".227",".208",".130",,,,,,,,,"88.3","6.5",46.7,"1",6.7,40,"97.23769","93.151347333",32.4,58.7
"Garlick, Kyle","664247","2020","28","22","23","3","2","1","0","0","7","0",30.4,0,".136",".182",".174","0.356","0.046",".200","3","15","4","0","0","22","22","12","0","1","0","0","0","0","0","0","24","53","8",".227",".257",".162",".234",".260",".030",,,,,,,,,"89.2","17.5",20,"0",0,40,"99.9829125","94.418404",32.3,40.3
"Rodgers, Brendan","663898","2020","23","21","21","2","1","1","0","0","6","0",28.6,0,".095",".143",".095","0.238","0.048",".133","2","13","3","0","0","20","11","7","0","0","0","0","0","0","0","0","22","60","10",".134",".143",".101",".124",".134",".008",,,,,,,,,"83","-5.2",0,"0",0,20,"94.82554125","91.912664",30.6,59.8
"Allen, Greg","656185","2020","27","26","32","4","2","1","0","1","10","3",31.3,9.4,".154",".308",".281","0.589","0.154",".188","4","14","8","0","2","37","23","16","0","2","0","0","1","2","0","0","42","80","20",".196",".316",".267",".300",".327",".121",,,,,,,,,"82.9","22.6",41.2,"1",5.9,17.6,"91.886351111","91.02485",38.6,46.7
"Morrison, Logan","489149","2020","32","25","28","3","1","1","0","1","8","3",28.6,10.7,".120",".280",".214","0.494","0.160",".125","2","9","7","0","0","45","22","9","0","0","0","0","0","0","0","0","50","80","17",".185",".361",".221",".279",".275",".176",,,,,,,,,"87.1","12.8",35.3,"1",5.9,41.2,"97.9995875","92.99979375",31,44.6
"Mercer, Jordy","474568","2020","33","20","22","4","4","0","0","0","2","2",9.1,9.1,".200",".200",".273","0.473","0.000",".222","0","6","4","0","0","42","20","9","1","0","0","0","0","0","0","0","42","56","7",".223",".246",".224",".256",".294",".022",,,,,,,,,"80.7","10.8",16.7,"0",0,16.7,"92.112274444","90.528096111",19.4,36.7
"Delmonico, Nicky","547170","2020","27","20","22","3","3","0","0","0","2","2",9.1,9.1,".150",".150",".227","0.377","0.000",".167","3","10","3","0","0","27","13","6","2","0","0","0","0","0","0","0","32","64","3",".152",".201",".184",".202",".229",".049",,,,,,,,,"76.7","15.3",22.2,"1",5.6,5.6,"87.940236667","90.003841667",7.8,53.1
"Refsnyder, Rob","608701","2020","29","30","34","6","5","1","0","0","11","2",32.4,5.9,".200",".233",".265","0.498","0.033",".300","1","15","7","0","0","41","27","15","0","1","0","0","1","0","0","0","45","104","20",".208",".305",".229",".261",".276",".097",,,,,,,,,"93","15",30,"0",0,50,"98.67968","94.418980526",28.6,51.7
"Colón, Christian","518568","2020","31","23","24","3","2","1","0","0","3","1",12.5,4.2,".130",".174",".167","0.341","0.044",".150","2","13","4","0","1","21","19","11","1","0","0","0","0","0","1","0","21","61","1",".163",".198",".154",".181",".198",".035",,,,,,,,,"76","6",10,"0",0,20,"88.42133","90.2450425",2.4,51.2
"Fisher, Derek","605233","2020","26","31","39","7","3","2","1","1","11","7",28.2,17.9,".226",".452",".359","0.811","0.226",".300","7","13","14","1","0","79","33","16","0","0","0","0","1","0","0","0","83","95","19",".223",".419",".348",".344",".359",".196",,,,,,,,,"92.7","10.8",23.8,"2",9.5,52.4,"105.20236","97.346352381",40.3,34.8
"Kratz, Erik","456124","2020","40","28","30","9","7","2","0","0","6","2",20,6.7,".321",".393",".367","0.760","0.072",".409","4","14","11","0","0","36","17","16","0","0","0","0","0","0","0","0","41","77","15",".272",".336",".335",".294",".320",".064",,,,,,,,,"84.8","0.6",36.4,"0",0,36.4,"97.508440909","92.783005909",26.7,50.8
"Thomas, Lane","657041","2020","24","36","40","4","1","2","0","1","13","4",32.5,10,".111",".250",".200","0.450","0.139",".136","2","27","9","0","0","63","40","18","1","0","0","0","0","0","0","0","67","104","15",".145",".223",".203",".213",".231",".078",,,,,,,,,"91","15.4",30.4,"1",4.3,39.1,"98.711734167","94.056259565",28.1,37.4
"Heredia, Guillermo","628338","2020","29","33","36","7","5","0","0","2","9","3",25,8.3,".212",".394",".278","0.672","0.182",".227","5","17","13","0","1","46","17","15","0","0","0","0","0","1","0","0","49","77","10",".265",".479",".291",".347",".326",".214",,,,,,,,,"85.9","22",50,"2",8.3,25,"95.453453333","91.7331425",20,47.6
"Garneau, Dustin","572863","2020","32","38","46","6","4","0","1","1","15","6",32.6,13,".158",".289",".273","0.562","0.131",".227","4","17","11","0","0","66","27","17","1","0","0","2","0","0","0","0","73","103","24",".162",".336",".256",".273",".276",".175",,,,,,,,,"88.2","24.3",32,"1",4,28,"97.1857625","93.212653478",38.2,43.2
"Cron, C.J.","543068","2020","30","42","52","8","1","3","0","4","16","9",30.8,17.3,".190",".548",".346","0.894","0.358",".182","8","15","23","0","0","79","33","13","2","1","0","0","0","0","0","0","83","132","26",".195",".484",".376",".361",".350",".289",,,,,,,,,"85.5","20.6",34.6,"5",19.2,34.6,"100.522565385","94.442488462",31.3,46
"Peterson, Jace","607054","2020","30","45","61","9","6","1","0","2","20","15",32.8,24.6,".200",".356",".393","0.749","0.156",".292","5","15","16","0","1","118","51","26","0","0","0","0","1","1","0","0","128","159","33",".181",".353",".344",".343",".385",".171",,,,,,,,,"89.2","7.4",30.8,"2",7.7,42.3,"100.201550769","94.150793846",35.2,37.6
"Díaz, Lewin","650331","2020","23","39","41","6","4","2","0","0","12","2",29.3,4.9,".154",".205",".195","0.400","0.051",".222","3","23","8","0","0","66","26","14","2","0","0","0","0","0","0","0","67","103","16",".168",".281",".181",".215",".209",".113",,,,,,,,,"86.4","23.7",22.2,"3",11.1,37,"98.622339286","93.513469259",23.4,45.3
"Freeman, Mike","502273","2020","32","38","43","9","6","3","0","0","11","3",25.6,7,".237",".316",".302","0.618","0.079",".321","3","24","12","0","0","38","18","24","0","1","0","0","1","0","0","0","41","96","18",".210",".269",".275",".254",".281",".059",,,,,,,,,"84.8","19.8",42.9,"0",0,17.9,"94.986308571","91.629592963",32.1,56.9
"Aquino, Aristides","606157","2020","26","47","56","8","5","1","0","2","18","6",32.1,10.7,".170",".319",".304","0.623","0.149",".222","8","14","15","0","1","68","37","23","1","3","0","0","0","1","0","0","78","141","35",".207",".341",".285",".311",".335",".134",,,,,,,,,"82.2","10.6",27.6,"2",6.9,20.7,"93.980750667","92.331051034",38.5,47.5
"Butera, Drew","460077","2020","36","39","43","6","4","2","0","0","11","2",25.6,4.7,".154",".205",".190","0.395","0.051",".207","4","21","8","0","0","59","29","28","3","0","0","1","1","0","0","0","64","121","22",".122",".168",".176",".152",".161",".046",,,,,,,,,"85.9","22.5",16.7,"0",0,16.7,"93.383943333","90.784798276",27.2,49.7
"Taylor, Tyrone","621438","2020","26","38","41","9","3","4","0","2","8","2",19.5,4.9,".237",".500",".293","0.793","0.263",".250","6","23","19","0","0","52","28","22","1","1","0","0","0","0","0","0","57","101","15",".270",".539",".334",".365",".324",".269",,,,,,,,,"87.3","14.1",30,"4",13.3,43.3,"99.183476667","93.763624333",26,46.2
"Owings, Chris","572008","2020","28","41","44","11","8","1","0","2","11","3",25,6.8,".268",".439",".318","0.757","0.171",".321","5","14","18","0","1","44","25","17","0","0","0","0","0","1","0","0","46","109","28",".207",".307",".326",".253",".261",".101",,,,,,,,,"86.9","18",23.3,"1",3.3,30,"97.146124667","92.769773",34.5,54.2
"Stevenson, Andrew","664057","2020","26","41","47","15","5","7","1","2","11","5",23.4,10.6,".366",".732",".447","1.179","0.366",".464","12","17","30","0","2","65","34","15","0","1","0","0","0","2","0","0","72","119","19",".288",".459",".485",".368",".379",".171",,,,,,,,,"92.2","10.2",43.3,"2",6.7,43.3,"100.408009333","95.207583793",27.1,44.5
"Greiner, Grayson","606988","2020","27","51","55","6","1","2","0","3","20","3",36.4,5.5,".118",".333",".182","0.515","0.215",".107","8","20","17","0","0","67","41","18","2","1","0","0","0","0","0","0","71","145","32",".187",".377",".220",".269",".247",".190",,,,,,,,,"90","25.1",22.6,"3",9.7,41.9,"100.584273333","94.558366667",31.7,48.1
"Smith, Pavin","656976","2020","24","37","44","10","8","0","1","1","8","5",18.2,11.4,".270",".405",".341","0.746","0.135",".300","4","20","15","0","1","56","33","12","0","0","0","0","2","1","0","0","63","96","12",".290",".436",".320",".357",".372",".146",,,,,,,,,"86.6","8.1",32.3,"2",6.5,29,"98.03191125","93.289603226",23.8,39.6
"Ravelo, Rangel","592660","2020","28","35","41","6","4","1","0","1","6","4",14.6,9.8,".171",".286",".244","0.530","0.115",".167","6","21","10","0","0","45","29","13","0","0","0","0","2","0","0","0","50","109","19",".200",".306",".233",".270",".279",".106",,,,,,,,,"84.8","11.7",32.3,"2",6.5,32.3,"95.0244125","91.783774516",28.7,50.3
"Evans, Phillip","595943","2020","27","39","45","14","11","2","0","1","7","5",15.6,11.1,".359",".487",".444","0.931","0.128",".419","9","10","19","1","0","56","24","11","1","1","0","0","0","0","0","0","61","98","24",".265",".372",".409",".331",".363",".108",,,,,,,,,"85.5","7.6",31.3,"1",3.1,34.4,"98.32251875","93.173426563",35.1,46.5
"Santana, Danny","542454","2020","29","55","63","8","3","4","0","1","24","7",38.1,11.1,".145",".273",".238","0.511","0.128",".226","7","19","15","0","2","92","39","15","1","0","0","0","1","2","0","0","96","164","43",".181",".347",".230",".281",".277",".166",,,,,,,,,"90.9","14.7",28.1,"3",9.4,46.9,"100.003693125","94.520680938",40.8,48.1
"White, Eli","642201","2020","26","48","52","9","7","2","0","0","16","3",30.8,5.8,".188",".229",".231","0.460","0.041",".273","3","17","11","1","1","71","35","19","0","0","0","0","1","1","0","0","75","138","24",".229",".302",".207",".262",".276",".073",,,,,,,,,"88.1","15.4",33.3,"1",3,33.3,"97.404988235","92.922936061",26.2,48.4
"Wallach, Chad","595453","2020","28","44","48","10","6","3","0","1","12","3",25,6.3,".227",".364",".277","0.641","0.137",".290","6","19","16","0","0","66","31","15","1","0","0","1","0","0","0","0","69","120","20",".205",".348",".278",".262",".256",".143",,,,,,,,,"87.6","11.3",27.3,"3",9.1,27.3,"97.10843875","92.631435938",29.2,47.1
"Cordero, Franchy","614173","2020","25","38","42","8","3","3","0","2","4","4",9.5,9.5,".211",".447",".286","0.733","0.236",".188","7","17","17","0","1","64","16","16","1","0","0","0","0","1","0","0","67","105","16",".340",".627",".312",".438",".403",".287",,,,,,,,,"91.2","-1.1",35.3,"4",11.8,47.1,"103.233652353","95.998238529",20.2,51.7
"McGuire, Reese","624512","2020","25","41","45","3","2","0","0","1","11","0",24.4,0,".073",".146",".073","0.219","0.073",".069","1","23","6","0","0","43","26","19","1","0","0","4","0","0","0","0","45","112","14",".118",".166",".091",".126",".118",".048",,,,,,,,,"82.1","1.5",8.8,"1",2.9,14.7,"92.151855714","90.321105",20.9,54.8
"Flowers, Tyler","452095","2020","34","69","80","15","8","6","0","1","34","8",42.5,10,".217",".348",".325","0.673","0.131",".412","5","36","24","0","0","114","56","22","1","3","0","0","0","0","0","0","124","204","51",".189",".322",".303",".282",".300",".133",,,,,,,,,"93","16.2",48.6,"3",8.6,45.7,"100.4444","94.954364857",36.5,45.1
"Phillips, Brett","621433","2020","26","51","59","10","6","0","2","2","15","8",25.4,13.6,".196",".392",".305","0.697","0.196",".235","5","19","20","1","6","107","34","35","0","0","0","0","0","5","1","0","110","142","34",".235",".355",".304",".314",".339",".120",,,,,,,,,"84.9","13.7",44.4,"3",8.3,22.2,"95.133228889","91.699934286",37,42.9
